source,inbred,aspect,db_object_symbol,pr,num_gold,num_pred,evalType
GOMAP,W22,C,Zm00004b006013,0.290322580645161,9,31,CAFA
GOMAP,W22,P,Zm00004b006026,0,5,34,CAFA
GOMAP,W22,C,Zm00004b006055,0.28125,9,32,CAFA
GOMAP,W22,C,Zm00004b006060,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b006062,0.571428571428571,8,14,CAFA
GOMAP,W22,C,Zm00004b006087,0.25,8,4,CAFA
GOMAP,W22,C,Zm00004b006090,0.533333333333333,8,15,CAFA
GOMAP,W22,C,Zm00004b006100,0.692307692307692,9,13,CAFA
GOMAP,W22,C,Zm00004b006149,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b006150,0.642857142857143,9,14,CAFA
GOMAP,W22,C,Zm00004b006165,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b006251,0.3,6,20,CAFA
GOMAP,W22,C,Zm00004b006371,0.529411764705882,12,17,CAFA
GOMAP,W22,C,Zm00004b006372,1,8,3,CAFA
GOMAP,W22,C,Zm00004b006403,0.818181818181818,24,22,CAFA
GOMAP,W22,C,Zm00004b006408,0.347826086956522,8,23,CAFA
GOMAP,W22,C,Zm00004b006431,0.310344827586207,9,29,CAFA
GOMAP,W22,C,Zm00004b006463,0.310344827586207,9,29,CAFA
GOMAP,W22,C,Zm00004b006519,0.727272727272727,13,11,CAFA
GOMAP,W22,C,Zm00004b006568,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b006613,1,10,7,CAFA
GOMAP,W22,F,Zm00004b006613,0.0285714285714286,25,35,CAFA
GOMAP,W22,C,Zm00004b006671,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b006673,0.216216216216216,8,37,CAFA
GOMAP,W22,C,Zm00004b006677,0.6,9,15,CAFA
GOMAP,W22,C,Zm00004b006711,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b006728,0.571428571428571,8,14,CAFA
GOMAP,W22,C,Zm00004b006745,0.285714285714286,6,21,CAFA
GOMAP,W22,C,Zm00004b006783,0.3,9,30,CAFA
GOMAP,W22,C,Zm00004b006796,0.8,9,10,CAFA
GOMAP,W22,C,Zm00004b006862,0.21875,8,32,CAFA
GOMAP,W22,C,Zm00004b006871,0.305555555555556,11,36,CAFA
GOMAP,W22,P,Zm00004b006898,0.287671232876712,45,73,CAFA
GOMAP,W22,C,Zm00004b006908,0.285714285714286,8,28,CAFA
GOMAP,W22,C,Zm00004b007039,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b007209,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b007234,0.615384615384615,9,13,CAFA
GOMAP,W22,C,Zm00004b007239,0.277777777777778,15,36,CAFA
GOMAP,W22,P,Zm00004b007239,0.0282485875706215,16,177,CAFA
GOMAP,W22,C,Zm00004b007260,0.681818181818182,31,22,CAFA
GOMAP,W22,C,Zm00004b007263,0.3,9,30,CAFA
GOMAP,W22,C,Zm00004b007264,0.692307692307692,9,13,CAFA
GOMAP,W22,C,Zm00004b007286,0.363636363636364,8,22,CAFA
GOMAP,W22,C,Zm00004b007297,0.545454545454545,12,22,CAFA
GOMAP,W22,C,Zm00004b007335,0.24,6,25,CAFA
GOMAP,W22,C,Zm00004b007349,0.727272727272727,13,11,CAFA
GOMAP,W22,C,Zm00004b007365,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b007407,0.545454545454545,24,33,CAFA
GOMAP,W22,C,Zm00004b007413,0.466666666666667,8,15,CAFA
GOMAP,W22,C,Zm00004b007425,0.258064516129032,10,31,CAFA
GOMAP,W22,C,Zm00004b007441,0.615384615384615,8,13,CAFA
GOMAP,W22,C,Zm00004b007446,0.5625,9,16,CAFA
GOMAP,W22,C,Zm00004b007487,1,12,11,CAFA
GOMAP,W22,C,Zm00004b007516,0.4,8,20,CAFA
GOMAP,W22,C,Zm00004b007561,0.529411764705882,9,17,CAFA
GOMAP,W22,F,Zm00004b007561,0.454545454545455,5,11,CAFA
GOMAP,W22,P,Zm00004b007561,0.117647058823529,26,119,CAFA
GOMAP,W22,C,Zm00004b007572,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b007584,0.275862068965517,8,29,CAFA
GOMAP,W22,C,Zm00004b007585,0.375,9,24,CAFA
GOMAP,W22,C,Zm00004b007589,0.529411764705882,9,17,CAFA
GOMAP,W22,C,Zm00004b007593,0.571428571428571,8,14,CAFA
GOMAP,W22,C,Zm00004b007630,0.243243243243243,9,37,CAFA
GOMAP,W22,P,Zm00004b007648,0.164705882352941,14,85,CAFA
GOMAP,W22,C,Zm00004b007736,0.555555555555556,31,27,CAFA
GOMAP,W22,C,Zm00004b007750,0.6,9,15,CAFA
GOMAP,W22,C,Zm00004b007964,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b007993,0.631578947368421,31,19,CAFA
GOMAP,W22,C,Zm00004b008028,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b008056,0.647058823529412,18,17,CAFA
GOMAP,W22,C,Zm00004b008062,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b008100,0.5625,9,16,CAFA
GOMAP,W22,C,Zm00004b008175,0.4,10,20,CAFA
GOMAP,W22,C,Zm00004b008231,0.363636363636364,8,22,CAFA
GOMAP,W22,P,Zm00004b008231,0.325581395348837,14,43,CAFA
GOMAP,W22,C,Zm00004b008237,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b008365,0.230769230769231,9,39,CAFA
GOMAP,W22,C,Zm00004b008428,0.5,9,18,CAFA
GOMAP,W22,C,Zm00004b008531,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b008566,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b008581,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b008703,0.310344827586207,9,29,CAFA
GOMAP,W22,C,Zm00004b008708,0.75,9,12,CAFA
GOMAP,W22,C,Zm00004b008714,0.4,13,20,CAFA
GOMAP,W22,C,Zm00004b008724,0.571428571428571,9,14,CAFA
GOMAP,W22,C,Zm00004b008777,0.5,21,30,CAFA
GOMAP,W22,C,Zm00004b008804,0.727272727272727,8,11,CAFA
GOMAP,W22,C,Zm00004b008829,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b008835,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b008841,0.75,24,24,CAFA
GOMAP,W22,C,Zm00004b008845,0.5,9,18,CAFA
GOMAP,W22,C,Zm00004b008958,0.65,13,20,CAFA
GOMAP,W22,C,Zm00004b009016,0.347826086956522,8,23,CAFA
GOMAP,W22,C,Zm00004b009037,0.777777777777778,13,9,CAFA
GOMAP,W22,C,Zm00004b009061,0.241379310344828,9,29,CAFA
GOMAP,W22,C,Zm00004b009063,0.242424242424242,10,33,CAFA
GOMAP,W22,C,Zm00004b009156,0.5625,9,16,CAFA
GOMAP,W22,C,Zm00004b009173,0.620689655172414,24,29,CAFA
GOMAP,W22,C,Zm00004b009189,0.75,13,4,CAFA
GOMAP,W22,C,Zm00004b009405,0.257142857142857,9,35,CAFA
GOMAP,W22,C,Zm00004b009478,0.5,4,4,CAFA
GOMAP,W22,P,Zm00004b009478,0.357142857142857,27,14,CAFA
GOMAP,W22,C,Zm00004b009598,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b009599,0.8,9,10,CAFA
GOMAP,W22,C,Zm00004b009631,0.64,24,25,CAFA
GOMAP,W22,C,Zm00004b009709,0.681818181818182,31,22,CAFA
GOMAP,W22,C,Zm00004b009720,0.25,8,4,CAFA
GOMAP,W22,C,Zm00004b009733,0.470588235294118,8,17,CAFA
GOMAP,W22,C,Zm00004b009734,0.5625,9,16,CAFA
GOMAP,W22,C,Zm00004b009756,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b009760,0.25,10,32,CAFA
GOMAP,W22,C,Zm00004b009768,0.45,9,20,CAFA
GOMAP,W22,C,Zm00004b009783,0.8,13,10,CAFA
GOMAP,W22,C,Zm00004b009881,0.727272727272727,9,11,CAFA
GOMAP,W22,C,Zm00004b009882,0.615384615384615,8,13,CAFA
GOMAP,W22,C,Zm00004b009913,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b009945,0.533333333333333,8,15,CAFA
GOMAP,W22,C,Zm00004b010073,0.363636363636364,8,22,CAFA
GOMAP,W22,C,Zm00004b010204,0.210526315789474,10,38,CAFA
GOMAP,W22,C,Zm00004b010221,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b010288,0.6,9,15,CAFA
GOMAP,W22,C,Zm00004b010310,0.416666666666667,10,12,CAFA
GOMAP,W22,P,Zm00004b010315,0.0845070422535211,21,71,CAFA
GOMAP,W22,C,Zm00004b010446,0.8,13,10,CAFA
GOMAP,W22,C,Zm00004b010453,0.413793103448276,12,29,CAFA
GOMAP,W22,C,Zm00004b010473,0.166666666666667,8,6,CAFA
GOMAP,W22,C,Zm00004b010499,0.8,8,10,CAFA
GOMAP,W22,C,Zm00004b010638,0.8,8,10,CAFA
GOMAP,W22,C,Zm00004b010646,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b010685,0.296296296296296,10,27,CAFA
GOMAP,W22,C,Zm00004b010694,0.8,13,10,CAFA
GOMAP,W22,P,Zm00004b010749,0.0178571428571429,7,112,CAFA
GOMAP,W22,C,Zm00004b010750,0.48,12,25,CAFA
GOMAP,W22,C,Zm00004b010751,0.513513513513514,31,37,CAFA
GOMAP,W22,C,Zm00004b010847,0.475,19,40,CAFA
GOMAP,W22,C,Zm00004b010931,0.529411764705882,13,17,CAFA
GOMAP,W22,C,Zm00004b010934,0.6,9,15,CAFA
GOMAP,W22,C,Zm00004b010986,0.48,14,25,CAFA
GOMAP,W22,C,Zm00004b010993,0.478260869565217,13,23,CAFA
GOMAP,W22,C,Zm00004b011000,0.444444444444444,8,18,CAFA
GOMAP,W22,C,Zm00004b011029,0.25,8,4,CAFA
GOMAP,W22,C,Zm00004b011036,0.384615384615385,21,39,CAFA
GOMAP,W22,C,Zm00004b011097,0.416666666666667,10,12,CAFA
GOMAP,W22,C,Zm00004b011144,0.228571428571429,10,35,CAFA
GOMAP,W22,C,Zm00004b011171,0.6,21,25,CAFA
GOMAP,W22,C,Zm00004b011172,0.413793103448276,12,29,CAFA
GOMAP,W22,C,Zm00004b011209,0.692307692307692,9,13,CAFA
GOMAP,W22,C,Zm00004b011223,0.25,8,4,CAFA
GOMAP,W22,C,Zm00004b011238,0.379310344827586,11,29,CAFA
GOMAP,W22,C,Zm00004b011260,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b011271,0.285714285714286,8,28,CAFA
GOMAP,W22,C,Zm00004b011272,0.5625,9,16,CAFA
GOMAP,W22,C,Zm00004b011313,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b011375,0.333333333333333,9,24,CAFA
GOMAP,W22,C,Zm00004b011403,0.592592592592593,31,27,CAFA
GOMAP,W22,C,Zm00004b011408,1,7,7,CAFA
GOMAP,W22,P,Zm00004b011408,0.0610687022900763,10,131,CAFA
GOMAP,W22,C,Zm00004b011449,0.45,9,20,CAFA
GOMAP,W22,C,Zm00004b011474,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b011558,0.193548387096774,8,31,CAFA
GOMAP,W22,C,Zm00004b011571,0.222222222222222,6,27,CAFA
GOMAP,W22,C,Zm00004b011578,0.615384615384615,8,13,CAFA
GOMAP,W22,C,Zm00004b011581,0.7,7,10,CAFA
GOMAP,W22,F,Zm00004b011581,0.0666666666666667,2,15,CAFA
GOMAP,W22,P,Zm00004b011581,0.369565217391304,59,92,CAFA
GOMAP,W22,C,Zm00004b011684,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b011708,0.75,24,24,CAFA
GOMAP,W22,C,Zm00004b011720,0.421052631578947,8,19,CAFA
GOMAP,W22,C,Zm00004b011760,0.666666666666667,13,12,CAFA
GOMAP,W22,C,Zm00004b011777,0.923076923076923,12,13,CAFA
GOMAP,W22,C,Zm00004b011780,0.461538461538462,13,13,CAFA
GOMAP,W22,C,Zm00004b011805,0.888888888888889,9,9,CAFA
GOMAP,W22,C,Zm00004b011807,0.576923076923077,31,26,CAFA
GOMAP,W22,C,Zm00004b011822,0.454545454545455,21,33,CAFA
GOMAP,W22,C,Zm00004b012006,0.8,8,10,CAFA
GOMAP,W22,C,Zm00004b012008,0.378378378378378,14,37,CAFA
GOMAP,W22,C,Zm00004b012043,0.36,9,25,CAFA
GOMAP,W22,C,Zm00004b012054,0.428571428571429,8,7,CAFA
GOMAP,W22,C,Zm00004b012106,0.318181818181818,8,22,CAFA
GOMAP,W22,C,Zm00004b012109,0.888888888888889,9,9,CAFA
GOMAP,W22,F,Zm00004b012114,0.0120481927710843,3,83,CAFA
GOMAP,W22,C,Zm00004b012158,0.285714285714286,6,21,CAFA
GOMAP,W22,C,Zm00004b012212,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b012256,0.521739130434783,14,23,CAFA
GOMAP,W22,C,Zm00004b012389,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b012438,0.75,9,12,CAFA
GOMAP,W22,C,Zm00004b012439,0.529411764705882,9,17,CAFA
GOMAP,W22,C,Zm00004b012440,0.4,31,25,CAFA
GOMAP,W22,C,Zm00004b012454,0.35,8,20,CAFA
GOMAP,W22,C,Zm00004b012503,0.3,6,20,CAFA
GOMAP,W22,C,Zm00004b012534,0.666666666666667,9,12,CAFA
GOMAP,W22,P,Zm00004b012551,0.666666666666667,25,36,CAFA
GOMAP,W22,C,Zm00004b012598,0.25,8,4,CAFA
GOMAP,W22,C,Zm00004b012675,0.454545454545455,13,22,CAFA
GOMAP,W22,C,Zm00004b012682,0.642857142857143,9,14,CAFA
GOMAP,W22,C,Zm00004b012706,0.875,13,8,CAFA
GOMAP,W22,C,Zm00004b012757,0.444444444444444,10,18,CAFA
GOMAP,W22,C,Zm00004b012766,0.214285714285714,10,14,CAFA
GOMAP,W22,C,Zm00004b012767,0.4,10,20,CAFA
GOMAP,W22,C,Zm00004b012783,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b012830,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b012836,0.631578947368421,14,19,CAFA
GOMAP,W22,C,Zm00004b012845,0.5,8,6,CAFA
GOMAP,W22,C,Zm00004b012961,0.529411764705882,9,17,CAFA
GOMAP,W22,F,Zm00004b012961,1,4,4,CAFA
GOMAP,W22,P,Zm00004b012961,0.14070351758794,28,199,CAFA
GOMAP,W22,C,Zm00004b012968,0.615384615384615,13,13,CAFA
GOMAP,W22,C,Zm00004b012973,0.230769230769231,9,39,CAFA
GOMAP,W22,C,Zm00004b012975,0.242424242424242,10,33,CAFA
GOMAP,W22,C,Zm00004b013048,0.615384615384615,9,13,CAFA
GOMAP,W22,C,Zm00004b013060,0.166666666666667,9,6,CAFA
GOMAP,W22,C,Zm00004b013072,0.888888888888889,13,9,CAFA
GOMAP,W22,C,Zm00004b013127,0.666666666666667,13,12,CAFA
GOMAP,W22,C,Zm00004b013133,0.818181818181818,24,22,CAFA
GOMAP,W22,F,Zm00004b013136,0.318181818181818,7,22,CAFA
GOMAP,W22,P,Zm00004b013136,0.53125,17,32,CAFA
GOMAP,W22,C,Zm00004b013143,0.733333333333333,14,15,CAFA
GOMAP,W22,C,Zm00004b013189,0.4,8,20,CAFA
GOMAP,W22,C,Zm00004b013221,0.6,24,30,CAFA
GOMAP,W22,F,Zm00004b013221,0.733333333333333,34,30,CAFA
GOMAP,W22,P,Zm00004b013221,0.0759493670886076,14,79,CAFA
GOMAP,W22,C,Zm00004b013285,0.678571428571429,19,28,CAFA
GOMAP,W22,C,Zm00004b013296,0.346153846153846,9,26,CAFA
GOMAP,W22,C,Zm00004b013353,0.642857142857143,9,14,CAFA
GOMAP,W22,C,Zm00004b013387,0.5,9,18,CAFA
GOMAP,W22,C,Zm00004b013391,0.444444444444444,12,27,CAFA
GOMAP,W22,P,Zm00004b013391,0.0588235294117647,6,85,CAFA
GOMAP,W22,C,Zm00004b013404,0.727272727272727,13,11,CAFA
GOMAP,W22,C,Zm00004b013468,0.393939393939394,14,33,CAFA
GOMAP,W22,C,Zm00004b013486,0.214285714285714,6,28,CAFA
GOMAP,W22,C,Zm00004b013505,0.6,31,30,CAFA
GOMAP,W22,C,Zm00004b013516,0.818181818181818,9,11,CAFA
GOMAP,W22,C,Zm00004b013645,0.444444444444444,8,18,CAFA
GOMAP,W22,P,Zm00004b013645,0.533333333333333,16,30,CAFA
GOMAP,W22,C,Zm00004b013734,0.761904761904762,24,21,CAFA
GOMAP,W22,C,Zm00004b013792,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b013840,0.473684210526316,9,19,CAFA
GOMAP,W22,C,Zm00004b013846,0.6,9,15,CAFA
GOMAP,W22,C,Zm00004b013932,0.428571428571429,9,21,CAFA
GOMAP,W22,C,Zm00004b013936,0.409090909090909,9,22,CAFA
GOMAP,W22,C,Zm00004b013937,0.333333333333333,11,33,CAFA
GOMAP,W22,C,Zm00004b013947,0.529411764705882,9,17,CAFA
GOMAP,W22,F,Zm00004b013947,0.454545454545455,5,11,CAFA
GOMAP,W22,P,Zm00004b013947,0.666666666666667,25,36,CAFA
GOMAP,W22,C,Zm00004b013957,0.875,24,16,CAFA
GOMAP,W22,C,Zm00004b013964,0.380952380952381,8,21,CAFA
GOMAP,W22,C,Zm00004b013969,0.461538461538462,12,26,CAFA
GOMAP,W22,C,Zm00004b013975,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b014047,0.258064516129032,10,31,CAFA
GOMAP,W22,C,Zm00004b014098,0.421052631578947,8,19,CAFA
GOMAP,W22,C,Zm00004b014105,0.727272727272727,13,11,CAFA
GOMAP,W22,C,Zm00004b014107,0.25,8,4,CAFA
GOMAP,W22,C,Zm00004b014119,0.615384615384615,13,13,CAFA
GOMAP,W22,C,Zm00004b014139,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b014156,0.444444444444444,13,18,CAFA
GOMAP,W22,C,Zm00004b014201,0.4,10,20,CAFA
GOMAP,W22,P,Zm00004b014260,0.125,16,40,CAFA
GOMAP,W22,C,Zm00004b014274,0.25,9,36,CAFA
GOMAP,W22,C,Zm00004b014295,0.4,8,20,CAFA
GOMAP,W22,C,Zm00004b014304,0.727272727272727,13,11,CAFA
GOMAP,W22,C,Zm00004b014311,0.5625,9,16,CAFA
GOMAP,W22,C,Zm00004b014321,0.727272727272727,8,11,CAFA
GOMAP,W22,C,Zm00004b014333,0.615384615384615,8,13,CAFA
GOMAP,W22,C,Zm00004b014337,0.422222222222222,19,45,CAFA
GOMAP,W22,C,Zm00004b014343,0.4,8,20,CAFA
GOMAP,W22,C,Zm00004b014344,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b014350,0.529411764705882,9,17,CAFA
GOMAP,W22,C,Zm00004b014479,0.321428571428571,9,28,CAFA
GOMAP,W22,C,Zm00004b014505,0.8,9,10,CAFA
GOMAP,W22,C,Zm00004b014516,0.3,9,30,CAFA
GOMAP,W22,C,Zm00004b014533,0.681818181818182,31,22,CAFA
GOMAP,W22,C,Zm00004b014560,0.32,8,25,CAFA
GOMAP,W22,C,Zm00004b014658,0.5,9,18,CAFA
GOMAP,W22,C,Zm00004b014713,0.818181818181818,9,11,CAFA
GOMAP,W22,P,Zm00004b014719,0.135135135135135,22,148,CAFA
GOMAP,W22,C,Zm00004b014730,0.285714285714286,8,14,CAFA
GOMAP,W22,C,Zm00004b014768,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b014809,0.321428571428571,9,28,CAFA
GOMAP,W22,C,Zm00004b014846,0.533333333333333,8,15,CAFA
GOMAP,W22,C,Zm00004b014848,0.625,13,16,CAFA
GOMAP,W22,C,Zm00004b014863,0.75,9,12,CAFA
GOMAP,W22,C,Zm00004b014889,0.642857142857143,9,14,CAFA
GOMAP,W22,C,Zm00004b014899,1,12,12,CAFA
GOMAP,W22,C,Zm00004b014973,0.242424242424242,8,33,CAFA
GOMAP,W22,C,Zm00004b015030,0.642857142857143,9,14,CAFA
GOMAP,W22,C,Zm00004b015043,0.642857142857143,9,14,CAFA
GOMAP,W22,F,Zm00004b015043,0.0131578947368421,3,76,CAFA
GOMAP,W22,C,Zm00004b015087,0.347826086956522,10,23,CAFA
GOMAP,W22,C,Zm00004b015091,0.8,9,10,CAFA
GOMAP,W22,C,Zm00004b015093,0.272727272727273,6,22,CAFA
GOMAP,W22,C,Zm00004b015094,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b015131,0.588235294117647,13,17,CAFA
GOMAP,W22,C,Zm00004b015132,0.470588235294118,8,17,CAFA
GOMAP,W22,C,Zm00004b015143,0.6,31,25,CAFA
GOMAP,W22,C,Zm00004b015157,0.631578947368421,14,19,CAFA
GOMAP,W22,C,Zm00004b015185,0.4,10,20,CAFA
GOMAP,W22,C,Zm00004b015194,0.391304347826087,9,23,CAFA
GOMAP,W22,C,Zm00004b015204,0.235294117647059,10,34,CAFA
GOMAP,W22,C,Zm00004b015207,0.5625,9,16,CAFA
GOMAP,W22,C,Zm00004b015223,0.888888888888889,9,9,CAFA
GOMAP,W22,C,Zm00004b015258,0.727272727272727,8,11,CAFA
GOMAP,W22,C,Zm00004b015345,0.705882352941177,12,17,CAFA
GOMAP,W22,C,Zm00004b015353,0.782608695652174,24,23,CAFA
GOMAP,W22,C,Zm00004b015360,0.666666666666667,8,12,CAFA
GOMAP,W22,P,Zm00004b015360,0.226666666666667,35,150,CAFA
GOMAP,W22,C,Zm00004b015366,0.692307692307692,9,13,CAFA
GOMAP,W22,C,Zm00004b015398,0.619047619047619,13,21,CAFA
GOMAP,W22,P,Zm00004b015427,0.0563380281690141,4,71,CAFA
GOMAP,W22,C,Zm00004b015430,0.615384615384615,13,13,CAFA
GOMAP,W22,C,Zm00004b015460,0.444444444444444,8,18,CAFA
GOMAP,W22,C,Zm00004b015533,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b015543,0.642857142857143,9,14,CAFA
GOMAP,W22,C,Zm00004b015544,0.475,19,40,CAFA
GOMAP,W22,P,Zm00004b015547,0.0694444444444445,22,72,CAFA
GOMAP,W22,C,Zm00004b015554,0.857142857142857,18,14,CAFA
GOMAP,W22,P,Zm00004b015589,0.0203252032520325,5,246,CAFA
GOMAP,W22,C,Zm00004b015738,0.615384615384615,8,13,CAFA
GOMAP,W22,C,Zm00004b015763,0.28,8,25,CAFA
GOMAP,W22,C,Zm00004b015766,0.8,8,10,CAFA
GOMAP,W22,C,Zm00004b015771,0.8125,13,16,CAFA
GOMAP,W22,C,Zm00004b015828,0.470588235294118,9,17,CAFA
GOMAP,W22,C,Zm00004b015867,0.533333333333333,8,15,CAFA
GOMAP,W22,C,Zm00004b015893,0.8,9,10,CAFA
GOMAP,W22,C,Zm00004b015911,0.40625,13,32,CAFA
GOMAP,W22,C,Zm00004b015922,0.571428571428571,8,14,CAFA
GOMAP,W22,P,Zm00004b015940,0.447761194029851,49,67,CAFA
GOMAP,W22,C,Zm00004b015989,0.25,10,32,CAFA
GOMAP,W22,C,Zm00004b016103,0.727272727272727,8,11,CAFA
GOMAP,W22,C,Zm00004b016146,0.8,9,10,CAFA
GOMAP,W22,C,Zm00004b016166,0.4,10,20,CAFA
GOMAP,W22,C,Zm00004b016229,0.818181818181818,24,22,CAFA
GOMAP,W22,C,Zm00004b016240,0.615384615384615,8,13,CAFA
GOMAP,W22,C,Zm00004b016306,0.7,13,10,CAFA
GOMAP,W22,C,Zm00004b016307,0.4,12,30,CAFA
GOMAP,W22,C,Zm00004b016362,0.75,9,12,CAFA
GOMAP,W22,C,Zm00004b016426,0.6,9,15,CAFA
GOMAP,W22,C,Zm00004b016523,0.53125,24,32,CAFA
GOMAP,W22,C,Zm00004b016576,0.421052631578947,8,19,CAFA
GOMAP,W22,C,Zm00004b016582,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b016613,0.571428571428571,18,28,CAFA
GOMAP,W22,C,Zm00004b016782,0.642857142857143,13,14,CAFA
GOMAP,W22,F,Zm00004b016782,0.2,1,5,CAFA
GOMAP,W22,C,Zm00004b016785,0.111111111111111,8,18,CAFA
GOMAP,W22,P,Zm00004b016785,0.210526315789474,30,38,CAFA
GOMAP,W22,C,Zm00004b016866,0.461538461538462,10,13,CAFA
GOMAP,W22,C,Zm00004b016876,0.642857142857143,9,14,CAFA
GOMAP,W22,C,Zm00004b016895,0.571428571428571,8,14,CAFA
GOMAP,W22,C,Zm00004b017081,0.444444444444444,8,18,CAFA
GOMAP,W22,C,Zm00004b017086,0.431818181818182,19,44,CAFA
GOMAP,W22,C,Zm00004b017097,0.888888888888889,8,9,CAFA
GOMAP,W22,C,Zm00004b017256,0.8,8,10,CAFA
GOMAP,W22,C,Zm00004b017361,0.642857142857143,9,14,CAFA
GOMAP,W22,C,Zm00004b017380,0.571428571428571,8,7,CAFA
GOMAP,W22,C,Zm00004b017460,0.8,9,10,CAFA
GOMAP,W22,C,Zm00004b017466,0.25,13,4,CAFA
GOMAP,W22,C,Zm00004b017521,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b017544,0.3,9,30,CAFA
GOMAP,W22,C,Zm00004b017554,0.555555555555556,31,27,CAFA
GOMAP,W22,C,Zm00004b017557,0.517241379310345,31,29,CAFA
GOMAP,W22,C,Zm00004b017568,0.428571428571429,18,28,CAFA
GOMAP,W22,C,Zm00004b017653,0.727272727272727,16,22,CAFA
GOMAP,W22,C,Zm00004b017697,0.888888888888889,9,9,CAFA
GOMAP,W22,C,Zm00004b017698,0.692307692307692,24,26,CAFA
GOMAP,W22,C,Zm00004b017699,0.363636363636364,10,22,CAFA
GOMAP,W22,C,Zm00004b017733,0.416666666666667,21,36,CAFA
GOMAP,W22,C,Zm00004b017734,0.782608695652174,24,23,CAFA
GOMAP,W22,C,Zm00004b017751,0.6,9,15,CAFA
GOMAP,W22,C,Zm00004b017795,0.5,8,6,CAFA
GOMAP,W22,C,Zm00004b017925,0.272727272727273,6,22,CAFA
GOMAP,W22,P,Zm00004b017959,0.0608695652173913,10,115,CAFA
GOMAP,W22,C,Zm00004b017962,0.272727272727273,6,22,CAFA
GOMAP,W22,F,Zm00004b017980,0.0123456790123457,3,81,CAFA
GOMAP,W22,C,Zm00004b018000,0.464285714285714,16,28,CAFA
GOMAP,W22,C,Zm00004b018053,0.578947368421053,11,19,CAFA
GOMAP,W22,C,Zm00004b018088,0.666666666666667,14,18,CAFA
GOMAP,W22,C,Zm00004b018154,0.235294117647059,6,17,CAFA
GOMAP,W22,C,Zm00004b018157,0.2,8,40,CAFA
GOMAP,W22,C,Zm00004b018161,0.25,9,4,CAFA
GOMAP,W22,P,Zm00004b018182,0.238805970149254,38,67,CAFA
GOMAP,W22,C,Zm00004b018204,0.296296296296296,8,27,CAFA
GOMAP,W22,C,Zm00004b018206,0.470588235294118,8,17,CAFA
GOMAP,W22,C,Zm00004b018218,0.666666666666667,8,12,CAFA
GOMAP,W22,C,Zm00004b018238,0.24,6,25,CAFA
GOMAP,W22,C,Zm00004b018304,0.5,8,16,CAFA
GOMAP,W22,C,Zm00004b018328,0.307692307692308,10,26,CAFA
GOMAP,W22,P,Zm00004b018445,0.621621621621622,71,74,CAFA
GOMAP,W22,C,Zm00004b018448,0.65,13,20,CAFA
GOMAP,W22,C,Zm00004b018500,0.4,8,20,CAFA
GOMAP,W22,P,Zm00004b018543,0.0980392156862745,19,51,CAFA
GOMAP,W22,C,Zm00004b018557,0.75,9,4,CAFA
GOMAP,W22,C,Zm00004b018559,0.529411764705882,13,17,CAFA
